model_bigg_id	bigg_id	name	organism
iECO111_1330	ECO111_0156	hemL	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0157	clcA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0160	btuF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0161	pfs	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0162	dgt	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0167	dapD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0172	pyrH	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0174	dxr	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0175	ispU	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0176	cdsA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0180	lpxD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0181	fabZ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0182	lpxA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0183	lpxB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0186	accA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0187	ldcC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0197	proS	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0200	metQ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0201	metI	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0202	metN	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0203	gmhB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0204	dkgB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0209	gloB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0243	fadE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0244	lpcA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0299	pepD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0300	gpt	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0303	phoE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0304	proB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0305	proA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0340	ykgE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0341	ykgF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0342	ykgG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0345	betA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0346	betB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0348	betT	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0357	yahI	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0369	prpB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0370	prpC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0371	prpD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0373	codB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0374	codA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0376	cynT	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0377	cynS	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0378	cynX	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0379	lacY	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0380	lacZ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0383	mhpA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0384	mhpB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0385	mhpC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0386	mhpD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0387	mhpF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0388	mhpE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0389	mhpT	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0391	frmB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0392	frmA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0401	tauD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0402	hemB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0411	ddlA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0413	phoA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0416	proC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0418	aroL	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0424	mak	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0430	brnQ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0434	yajB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0441	tsx	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0444	ribD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0445	ribE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0447	thiL	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0448	pgpA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0450	dxs	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0451	ispA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0453	thiI	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0455	panE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0461	cyoE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0462	cyoD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0463	cyoC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0464	cyoB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0465	cyoA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0466	ampG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0477	ybaX	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0479	cof	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0484	amtB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0485	tesB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0491	maa	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0495	acrA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0504	apt	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0509	adk	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0510	hemH	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0512	gsk	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0515	ushA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0519	copA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0520	ybaS	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0529	tesA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0538	allA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0540	gcl	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0541	hyi	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0542	glxR	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0543	ybbW	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0544	allB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0546	glxK	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0548	allC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0549	allD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0553	ybcF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0554	purK	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0555	purE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0556	lpxH	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0558	cysS	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0561	folD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0599	cusC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0600	cusF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0601	cusB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0602	cusA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0603	pheP	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0605	nfnB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0612	entD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0613	fepA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0614	fes	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0616	entF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0618	fepC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0619	fepG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0620	fepD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0621	entS	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0622	fepB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0623	entC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0624	entE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0625	entB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0626	entA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0636	dsbG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0643	citT	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0644	citG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0645	citX	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0646	citF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0647	citE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0648	citD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0652	dcuC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0653	crcA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0658	lipA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0660	lipB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0662	dacA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0665	mrdA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0668	cobC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0669	nadD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0671	rlpB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0672	leuS	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0680	hscC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0681	rihA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0682	gltL	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0683	gltK	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0684	gltJ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0685	gltI	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0687	lnt	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0692	ubiF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0693	asnB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0696	nagA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0697	nagB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0698	nagE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0699	glnS	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0704	fldA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0708	pgm	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0714	kdpC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0715	kdpB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0716	kdpA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0726	ybgH	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0737	gltA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0738	sdhC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0739	sdhD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0740	sdhA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0741	sdhB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0742	sucA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0743	sucB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0744	sucC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0745	sucD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0747	mngA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0748	mngB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0753	ybgC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0760	nadA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0761	pnuC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0762	zitB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0764	aroG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0765	gpmA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0766	galM	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0767	galK	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0768	galT	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0769	galE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0773	modA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0774	modB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0775	modC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0776	ybhA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0777	ybhE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0835	bioA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0836	bioB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0837	bioF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0838	bioC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0839	bioD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0842	moaA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0844	moaC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0845	moaD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0846	moaE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0850	ybhO	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0866	fiu	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0870	glnQ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0871	glnP	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0872	glnH	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0874	rhtA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0890	ybiV	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0893	fsaA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0894	moeB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0895	moeA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0896	iaaA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0897	gsiA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0898	gsiB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0899	gsiC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0900	gsiD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0905	yliI	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0907	dacC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0909	ybjG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0910	cmr	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0918	grxA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0923	potF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0924	potG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0925	potH	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0926	potI	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0929	artJ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0930	artM	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0931	artQ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0932	artI	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0933	artP	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0939	ltaE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0940	poxB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0944	aqpZ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0954	cydC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0955	cydD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0956	trxB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0961	serS	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0962	dmsA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0963	dmsB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0964	dmsC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0970	pflA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0971	pflB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0972	focA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0975	serC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0976	aroA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0978	cmk	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0982	msbA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0983	lpxK	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0986	kdsB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0996	aspC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0997	ompF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0998	asnS	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_0999	pncB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1000	pepN	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1001	ssuB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1002	ssuC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1003	ssuD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1004	ssuA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1005	ssuE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1013	pyrD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1022	fabA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1025	ompA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1031	mgsA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1036	yccX	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1083	hyaA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1084	hyaB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1085	hyaC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1089	appC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1090	appB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1091	appA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1107	torC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1108	torA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1113	agp	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1195	ycdG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1196	ycdH	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1197	ycdI	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1198	rarA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1199	ycdK	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1200	ycdL	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1201	ycdM	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1203	putA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1204	putP	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1228	ureB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1310	ycdW	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1331	lpxL	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1336	solA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1339	pyrC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1341	grxB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1346	mviN	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1367	plsX	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1368	fabH	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1369	fabD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1370	fabG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1371	acpP	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1372	fabF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1373	pabC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1375	tmk	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1378	ptsG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1379	fhuE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1383	ycfN	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1384	nagZ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1386	ndh	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1396	ycfX	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1400	potD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1401	potC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1473	potB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1474	potA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1479	purB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1482	ymfB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1484	icd	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1514	dsbB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1515	nhaB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1518	dadA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1519	dadX	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1521	ldcA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1522	emtA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1526	treA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1527	dhaH	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1528	dhaL	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1529	dhaK	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1535	ychM	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1536	prsA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1537	ispE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1539	hemA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1544	kdsA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1548	chaA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1554	narK	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1555	narG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1556	narH	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1557	narJ	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1558	narI	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1560	purU	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1564	galU	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1566	tdk	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1568	adhE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1570	oppA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1571	oppB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1572	oppC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1573	oppD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1574	oppF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1576	cls	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1578	kch	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1640	trpA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1641	trpB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1642	trpC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1643	trpD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1644	trpE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1649	btuR	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1657	acnA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1658	ribA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1659	pgpB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1662	pyrF	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1671	fabI	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1674	sapD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1679	puuP	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1680	puuA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1681	puuD	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1683	puuC	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1684	puuB	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1685	puuE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1691	pspE	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1704	ompG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1710	ycjG	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1711	mpaA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1716	mppA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1769	ompN	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1770	ydbK	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1773	ldhA	Escherichia coli O111:H- str. 11128
iECO111_1330	ECO111_1780	tynA	Escherichia coli O111:H- str. 11128
